id_marca,nome_marca,id_modelo,nome_modelo
39,Mercedes-Benz,021116-8,CLK-320 AvantGarde Cabriolet
39,Mercedes-Benz,021025-0,CLK-320 Elegance
39,Mercedes-Benz,021052-8,CLK-320 Elegance Cabriolet
39,Mercedes-Benz,021026-9,CLK-320 Sport
39,Mercedes-Benz,021054-4,CLK-320 Sport Cabriolet
39,Mercedes-Benz,021188-5,CLK-350 Avant./ Elegance 3.5 24V 272cv
39,Mercedes-Benz,021190-7,CLK-350 Avant./Eleg. Cabriolet 3.5 272cv
39,Mercedes-Benz,021126-5,CLK-430 Avantgard Cabriolet 4.3 V8 24v
39,Mercedes-Benz,021118-4,CLK-430 AvantGarde 4.3
39,Mercedes-Benz,021027-7,CLK-430 Elegance
39,Mercedes-Benz,021127-3,CLK-430 Elegance Cabriolet 4.3 V8 24v
39,Mercedes-Benz,021028-5,CLK-430 Sport 4.3
39,Mercedes-Benz,021163-0,CLK-500 Cabriolet V8 24V 306cv
39,Mercedes-Benz,021145-1,CLK-500 Elegance/ Avant. 5.0 V8 24V Aut
39,Mercedes-Benz,021156-7,CLK-55 AMG Cabriolet V8 24v 367cv
39,Mercedes-Benz,021153-2,CLK-55 AMG V8 24V 367cv
39,Mercedes-Benz,021250-4,CLS-350 CGI 3.5 306cv Aut.
39,Mercedes-Benz,021189-3,CLS-350 V6 24V 272cv
39,Mercedes-Benz,021175-3,CLS-500 V8 24V
39,Mercedes-Benz,021180-0,CLS-55 Kompressor AMG 5.5 V8 24V 476cv
39,Mercedes-Benz,021245-8,CLS-63 AMG 5.5 V8 557cv Aut.
39,Mercedes-Benz,021196-6,CLS-63 AMG 6.2 V8 32V 514cv
39,Mercedes-Benz,021007-2,E-190
39,Mercedes-Benz,021107-9,E-190 Classic
39,Mercedes-Benz,021079-0,E-200 Classic 2.0
39,Mercedes-Benz,021064-1,E-220 Classic/Touring 2.2
39,Mercedes-Benz,021008-0,E-230 Elegance
39,Mercedes-Benz,021029-3,E-240 Elegance
39,Mercedes-Benz,021305-5,E-250 Cabriolet 2.0 TB 211CV Aut.
39,Mercedes-Benz,021243-1,E-250 CGI Avantgarde 1.8 16V 204cv Aut.
39,Mercedes-Benz,021295-4,E-250 CGI Avantgarde 2.0 TB 211cv Aut.
39,Mercedes-Benz,021244-0,E-250 CGI Coupe 1.8 16V 204cv Aut.
39,Mercedes-Benz,021298-9,E-250 Coupe 2.0 TB 211cv Aut.
39,Mercedes-Benz,021065-0,E-280 Classic 2.8
39,Mercedes-Benz,021066-8,E-280 Touring 2.8
39,Mercedes-Benz,021009-9,E-320
39,Mercedes-Benz,021030-7,E-320 3.2 Elegance
39,Mercedes-Benz,021031-5,E-320 Avantgarde
39,Mercedes-Benz,021094-3,E-320 C 3.2/ CA Classic 3.2
39,Mercedes-Benz,021093-5,E-320 Cabriolet
39,Mercedes-Benz,021160-5,E-320 Touring Avantgarde 24V V6 5p Aut.
39,Mercedes-Benz,021033-1,E-320 Touring Eleg./Classic
39,Mercedes-Benz,021187-7,E-350  Touring Avant/Eleg. 3.5 24V 272cv
39,Mercedes-Benz,021221-0,E-350 Avant./Avant. Execut. 3.5 V6 272cv
39,Mercedes-Benz,021178-8,E-350 Avantgarde/ Elegance 3.5 V6 272cv
39,Mercedes-Benz,021235-0,E-350 Cabrio 3.5 V6 272cv 2p
39,Mercedes-Benz,021275-0,E-350 CGI Avantgarde Sport 3.5 306cv Aut
39,Mercedes-Benz,021294-6,E-350 CGI Cabriolet 3.5 306cv Aut
39,Mercedes-Benz,021256-3,E-350 CGI Executive 3.5 306cv Aut.
39,Mercedes-Benz,021296-2,E-350 CGI Guard VR4 3.5 306cv Aut.
39,Mercedes-Benz,021223-7,E-350 Coupe 3.5 V6 272cv 2p
39,Mercedes-Benz,021208-3,E-350 Sport 3.5 V6 272cv
39,Mercedes-Benz,021010-2,E-420 Classic/Elegance/Avantgarde
39,Mercedes-Benz,021059-5,E-420 Touring Avantgarde
39,Mercedes-Benz,021035-8,E-430 Avantgarde
39,Mercedes-Benz,021034-0,E-430 Elegance
39,Mercedes-Benz,021036-6,E-430 Touring Avantgarde
39,Mercedes-Benz,021240-7,E-500 Avangarde Executive 5.5 V8 388cv
39,Mercedes-Benz,021216-4,E-500 Avant. (Blindada) 5.0 V8 4p Aut.
39,Mercedes-Benz,021274-1,E-500 CGI Guard VR4 4.7 V8 408cv 4p
39,Mercedes-Benz,021257-1,E-500 CGI Guard VR4 5.5 V8 4p
39,Mercedes-Benz,021263-6,E-500 Coupe Sport 4.7 V8 408cv Aut 2p
39,Mercedes-Benz,021238-5,E-500 Coupe Sport 5.5 V8 388cv 2p
39,Mercedes-Benz,021144-3,E-500 Elegance/ Avant. 5.0 V8 24V 4p Aut
39,Mercedes-Benz,021211-3,E-500 Sport Avantgarde 5.0 V8 24V 4p Aut
39,Mercedes-Benz,021158-3,E-500 Tour. Avant./ Eleg. 24V V8 5p Aut.
39,Mercedes-Benz,021037-4,E-55 AMG
39,Mercedes-Benz,021159-1,E-55 Touring AMG 24V V8 5p Aut.
39,Mercedes-Benz,021258-0,E-63 AMG 5.5 V8 Bi-Turbo Aut.
39,Mercedes-Benz,021198-2,E-63 AMG 6.2 V8 32V
39,Mercedes-Benz,021259-8,E-63 Touring AMG 5.5 V8 Bi-Turbo Aut.
39,Mercedes-Benz,021241-5,E-63 Touring AMG 6.2 V8 Aut.
39,Mercedes-Benz,021229-6,G-55 Kompressor AMG 5.5 V8 507cv Aut.
39,Mercedes-Benz,021293-8,G-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.
39,Mercedes-Benz,021299-7,GL-350 Sport 3.0 V6 258cv 4x4 Diesel
39,Mercedes-Benz,021287-3,GL-500 4.7 Bi-Turbo V8 4x4 Aut.
39,Mercedes-Benz,021199-0,GL-500 5.5 V8 32V 4x4 388cv Aut.
39,Mercedes-Benz,021292-0,GL-63 AMG 5.5 Bi-Turbo 32V 4x4 Aut.
39,Mercedes-Benz,021290-3,GLK 220 CDI 2.2 TB 4X4 170cv Aut. Diesel
39,Mercedes-Benz,021291-1,GLK 220 Sport CDI 2.2 TB 4X4 Aut. Diesel
39,Mercedes-Benz,021217-2,GLK 280 3.0 V6 24V 4x4 231cv Aut.
39,Mercedes-Benz,021228-8,GLK 300 3.0 V6 24V 4x4 231cv Aut.
39,Mercedes-Benz,021284-9,GLK 300 3.5 CGI V6 4x4 252cv Aut.
39,Mercedes-Benz,021038-2,ML-230 4x4
39,Mercedes-Benz,021212-1,ML-320 3.0 V6 224cv 4x4 diesel
39,Mercedes-Benz,021039-0,ML-320 4x4
39,Mercedes-Benz,021227-0,ML-350 3.0 V6  4x4 Diesel
39,Mercedes-Benz,021172-9,ML-350 3.5 234cv 4x4
39,Mercedes-Benz,021297-0,ML-350 Sport 3.0 V6 258cv 4X4 Diesel
39,Mercedes-Benz,021264-4,ML-350 Sport CGI 3.5 V6 306cv 4x4 Aut.
39,Mercedes-Benz,021056-0,ML-430
39,Mercedes-Benz,021155-9,ML-500 V8 24V
39,Mercedes-Benz,021128-1,ML-55 AMG 5.5 24v
39,Mercedes-Benz,021276-8,ML-63 AMG 5.5 V8 Bi-Turbo Aut.
39,Mercedes-Benz,021201-6,ML-63 AMG 6.2 V8 32V 510cv
39,Mercedes-Benz,021013-7,S-320 L Classic/Wagon Classic 3.2
39,Mercedes-Benz,021231-8,S-400 Hybrid 3.5 V6 279cv Aut.
39,Mercedes-Benz,021080-3,S-420 Classic 4.0
39,Mercedes-Benz,021014-5,S-500 5.0
39,Mercedes-Benz,021081-1,S-500 C Classic 5.0
39,Mercedes-Benz,021092-7,S-500 L/ L Classic/ Wagon Classic 5.0
39,Mercedes-Benz,021302-0,S-500L 4.7 Bi-Turbo V8 455cv Aut.
39,Mercedes-Benz,021057-9,S-500L 5.0
39,Mercedes-Benz,021173-7,S-55 AMG V8 24V 364cv/ 500cv
39,Mercedes-Benz,021083-8,S-600 L/ L Classic/ Wagon Classic 6.0
39,Mercedes-Benz,021015-3,S-600/ S-600 C Classic 6.0
39,Mercedes-Benz,021252-0,S-63 AMG 5.5 V8 BI-TURBO Aut.
39,Mercedes-Benz,021204-0,S-63 AMG 6.2 V8 525cv Aut
39,Mercedes-Benz,021205-9,S-63 AMG L 6.2 V8/5.5 V8 Bi-TB Aut
39,Mercedes-Benz,021200-8,S-65 AMG 6.0 V12 612cv Aut
39,Mercedes-Benz,021016-1,SE-500
39,Mercedes-Benz,021084-6,SL-280 Classic 2.8
39,Mercedes-Benz,021017-0,SL-320 3.2/Classic 3.2
39,Mercedes-Benz,021191-5,SL-350 3.5 V6 2p
39,Mercedes-Benz,021232-6,SL-350 Sport 3.5 V6 316cv
39,Mercedes-Benz,021018-8,SL-500 5.0 e 5.5/ Classic 5.0
39,Mercedes-Benz,021154-0,SL-55 AMG V8 24V 500cv
39,Mercedes-Benz,021019-6,SL-600
39,Mercedes-Benz,021285-7,SL-63 AMG 5.5 Bi-Turbo V8 537cv Aut.
39,Mercedes-Benz,021213-0,SL-63 AMG 6.2 V8 525cv Aut
39,Mercedes-Benz,021214-8,SL-65 AMG 6.0 V12 612cv Aut
39,Mercedes-Benz,021162-1,SLK-200 Kompressor 16V/ 200 CGI 16V
39,Mercedes-Benz,021021-8,SLK-230 Kompressor
39,Mercedes-Benz,021058-7,SLK-230 Plus
39,Mercedes-Benz,021254-7,SLK-250 CGI 1.8 16V 204cv Aut.
39,Mercedes-Benz,021125-7,SLK-320 3.2 218cv
39,Mercedes-Benz,021177-0,SLK-350 3.5 V6/SLK-350 CGI
39,Mercedes-Benz,021176-1,SLK-55 AMG V8 24V
39,Mercedes-Benz,021303-9,SLS-63 AMG 6.2 8V Black Series Aut.
39,Mercedes-Benz,021247-4,SLS-63 AMG 6.2 V8 Aut.
39,Mercedes-Benz,021253-9,SLS-63 AMG Roadster 6.2 V8 Aut.
39,Mercedes-Benz,021095-1,Sprinter 310 Chassi Diesel
39,Mercedes-Benz,021117-6,Sprinter 310 Furgão 2.5 Diesel
39,Mercedes-Benz,021096-0,Sprinter 310 Pick-Up Diesel
39,Mercedes-Benz,021097-8,Sprinter 310 Van Exec. 9Lug. Diesel
39,Mercedes-Benz,021085-4,Sprinter 310 Van Luxo/Exec. 12/14L Dies.
39,Mercedes-Benz,021087-0,Sprinter 310 Van Std 12e14L/Luxo 9L.Dies
39,Mercedes-Benz,021088-9,Sprinter 310 Van Std. 9Lug. 2.5 Diesel
39,Mercedes-Benz,021146-0,Sprinter 311 Chassi 2.2 Diesel
39,Mercedes-Benz,021133-8,Sprinter 311 Furgão Curto 2.2 Dies
39,Mercedes-Benz,021248-2,Sprinter 311 Furgão E.Longo T.Alto Dies.
39,Mercedes-Benz,021134-6,Sprinter 311 Furgão Longo 2.2  Dies
39,Mercedes-Benz,021135-4,Sprinter 311 Furgão Longo Teto alto Dies
39,Mercedes-Benz,021149-4,Sprinter 311 Street Luxo 2.2 16Lug. Dies
39,Mercedes-Benz,021150-8,Sprinter 311 Street Std. 2.2 16Lug. Dies
39,Mercedes-Benz,021138-9,Sprinter 311 VAN Luxo 2.2 109cv 13L Dies
39,Mercedes-Benz,021148-6,Sprinter 311 VAN Luxo 2.2 109cv 16L Dies
39,Mercedes-Benz,021137-0,Sprinter 311 VAN Std. 2.2 109cv 13L Dies
39,Mercedes-Benz,021136-2,Sprinter 311 VAN Std. 2.2 109cv 16L Dies
39,Mercedes-Benz,021042-0,Sprinter 312 Furgão Curto Diesel
39,Mercedes-Benz,021124-9,Sprinter 312 Furgão Longo Diesel
39,Mercedes-Benz,021130-3,Sprinter 312 Furgão Longo T.Alto Diesel
39,Mercedes-Benz,021089-7,Sprinter 312 Van Exec. 10Lug. 2.5 Diesel
39,Mercedes-Benz,021104-4,Sprinter 312 Van Exec. 12Lug. Diesel
39,Mercedes-Benz,021043-9,Sprinter 312 Van Luxo 10lug.  Diesel
39,Mercedes-Benz,021102-8,Sprinter 312 Van Luxo 12lug. Diesel
39,Mercedes-Benz,021044-7,Sprinter 312 Van Luxo 15lug. Diesel
39,Mercedes-Benz,021103-6,Sprinter 312 Van Luxo 16lug. Diesel
39,Mercedes-Benz,021106-0,Sprinter 312 Van Luxo Lotação 16lug.Dies
39,Mercedes-Benz,021100-1,Sprinter 312 Van Std 12lug. Diesel
39,Mercedes-Benz,021101-0,Sprinter 312 Van Std 16lug. Diesel
39,Mercedes-Benz,021105-2,Sprinter 312 Van Std Lotação 16lug. Dies
39,Mercedes-Benz,021090-0,Sprinter 312 Van Street Luxo 15Lug.Dies.
39,Mercedes-Benz,021091-9,Sprinter 312 Van Street Std. 15Lug.Dies.
39,Mercedes-Benz,021111-7,Sprinter 312-D Chassi Diesel
39,Mercedes-Benz,021166-4,Sprinter 313 Chassi 2.2 129cv Diesel
39,Mercedes-Benz,021164-8,Sprinter 313 Furgão Curto 2.2 129cv Dies
39,Mercedes-Benz,021165-6,Sprinter 313 Furgão Longo 2.2 129cv Dies
39,Mercedes-Benz,021147-8,Sprinter 313 Furgão Longo T. Alto Diesel
39,Mercedes-Benz,021139-7,Sprinter 313 VAN Exec 2.2 Mec/S-Aut Dies
39,Mercedes-Benz,021168-0,Sprinter 313 VAN Luxo 2.2 129cv 13L.Dies
39,Mercedes-Benz,021140-0,Sprinter 313 VAN Luxo 2.2 129cv 16L Dies
39,Mercedes-Benz,021167-2,Sprinter 313 VAN Std. 2.2 129cv 13L.Dies
39,Mercedes-Benz,021174-5,Sprinter 313 VAN Std. 2.2 129cv 16L Dies
39,Mercedes-Benz,021169-9,Sprinter 313 VAN Street Luxo 16L. Dies.
39,Mercedes-Benz,021170-2,Sprinter 313 VAN Street Std. 16L. Dies.
39,Mercedes-Benz,021108-7,Sprinter 412-D Chassi Diesel
39,Mercedes-Benz,021157-5,Sprinter 413 Furgão Longo T.Alto Diesel
39,Mercedes-Benz,021207-5,Sprinter 413 VAN Luxo 2.2 16 e 20L Dies
39,Mercedes-Benz,021152-4,Sprinter 413-D Chassi Curto/Longo Diesel
39,Mercedes-Benz,021265-2,Sprinter 415 Chassi L. 2.2 Diesel
39,Mercedes-Benz,021268-7,Sprinter 415 Furgão Curto T.B. 2.2 Dies.
39,Mercedes-Benz,021269-5,Sprinter 415 Furgão E.L.T.Alt. 2.2 Dies.
39,Mercedes-Benz,021261-0,Sprinter 415 Furgão Lon.T.Alto 2.2 Dies
39,Mercedes-Benz,021260-1,Sprinter 415 Furgão Lon.T.Bai. 2.2 Dies.
39,Mercedes-Benz,021273-3,Sprinter 415 VAN Luxo T.A. 2.2 Diesel
39,Mercedes-Benz,021272-5,Sprinter 415 VAN Luxo T.B. 2.2 Diesel
39,Mercedes-Benz,021271-7,Sprinter 415 VAN Standard T.A. 2.2 Dies.
39,Mercedes-Benz,021270-9,Sprinter 415 VAN Standard T.B. 2.2 Dies.
39,Mercedes-Benz,021267-9,Sprinter 515 Chassi E. L. 2.2 Diesel
39,Mercedes-Benz,021266-0,Sprinter 515 Chassi L. 2.2  Diesel
39,Mercedes-Benz,021262-8,Sprinter 515 Furgão E.L.T. Alto 2.2 Die.
39,Mercedes-Benz,021283-0,Sprinter 515 VAN 2.2 Diesel
40,Mercury,048001-0,Mystique GS 2.5 V6 Mec.
40,Mercury,048002-9,Sable LS 3.0 V6
167,MG,076001-3,550 1.8 16V Turbo 170cv Aut.
167,MG,076002-1,MG6 1.8 16V Turbo 170cv Aut.
156,MINI,071029-6,COOPER 1.5 Turbo 12V Aut.
156,MINI,071002-4,COOPER 1.6 Aut.
156,MINI,071001-6,COOPER 1.6 Mec.
156,MINI,071005-9,COOPER CABRIO 1.6 Aut.
156,MINI,071012-1,COOPER CABRIO John Works 1.6  Mec.
156,MINI,071024-5,COOPER CABRIO John Works 1.6 Aut.
156,MINI,071006-7,COOPER CABRIO S 1.6 Aut.
156,MINI,071020-2,COOPER CABRIO S HIGHGATE 1.6 Aut.
156,MINI,071015-6,COOPER Clubman 1.6 Aut.
156,MINI,071027-0,COOPER Country. John Works ALL4 1.6 Aut.
156,MINI,071010-5,COOPER Countryman 1.6 Aut.
156,MINI,071009-1,COOPER Countryman S 1.6 Aut.
156,MINI,071007-5,COOPER Countryman S ALL4 1.6 Aut.
156,MINI,071013-0,COOPER COUPÉ 1.6 Aut.
156,MINI,071022-9,COOPER COUPÉ John Works 1.6 Aut
156,MINI,071014-8,COOPER COUPÉ S 1.6 Aut.
156,MINI,071021-0,COOPER John Works 1.6 Aut.
156,MINI,071008-3,COOPER John Works 1.6 Mec.
156,MINI,071019-9,COOPER PACEMAN S 1.6 16V 184cv Aut.
156,MINI,071026-1,COOPER PACEMAN S ALL4 1.6 16V Aut.
156,MINI,071028-8,COOPER PACEMAN S John Works ALL4 1.6 Aut
156,MINI,071017-2,COOPER ROADSTER 1.6 Aut.
156,MINI,071023-7,COOPER ROADSTER John Works 1.6 Aut.
156,MINI,071018-0,COOPER ROADSTER S 1.6 Aut.
156,MINI,071003-2,COOPER S 1.6 Aut.
156,MINI,071030-0,COOPER S 2.0 Turbo 16v Aut.
156,MINI,071025-3,COOPER S BAYSWATER 1.6 Aut.
156,MINI,071004-0,COOPER S Clubman 1.6 Aut.
156,MINI,071011-3,ONE 1.6  Mec.
156,MINI,071016-4,ONE 1.6 Aut.
41,Mitsubishi,022041-8,3000 GT SL 3.0
41,Mitsubishi,022001-9,3000 GT VR-4
41,Mitsubishi,022097-3,Airtrek 2.0 16V TB-IC 202cv 4x4 5p
41,Mitsubishi,022077-9,Airtrek 2.4 16V 163cv/ 136cv 4x4 5p Aut.
41,Mitsubishi,022113-9,ASX 2.0 16V 160cv Aut.
41,Mitsubishi,022114-7,ASX 2.0 16V 160cv Mec.
41,Mitsubishi,022115-5,ASX 2.0 16V 4x4 160cv Aut.
41,Mitsubishi,022002-7,Colt GLXi
41,Mitsubishi,022003-5,Colt GTi Mec
41,Mitsubishi,022030-2,Diamant  LS 3.0 V6
41,Mitsubishi,022004-3,Eclipse GS/ GS Turbo Mec
41,Mitsubishi,022032-9,Eclipse GST 2.0 16V Turbo
41,Mitsubishi,022031-0,Eclipse GSX 2.0 V6 16V Turbo
41,Mitsubishi,022059-0,Eclipse GT 3.0 V6 24V
41,Mitsubishi,022096-5,Eclipse GT 3.8 V6 267cv
41,Mitsubishi,022042-6,Expo LRV Sport 2.3 16V
41,Mitsubishi,022005-1,Expo SP Van 2.3 16V
41,Mitsubishi,022025-6,Galant 2.0
41,Mitsubishi,022026-4,Galant 2.5 V6
41,Mitsubishi,022006-0,Galant ES
41,Mitsubishi,022056-6,Galant GS 2.0 V6
41,Mitsubishi,022085-0,GRANDIS 2.4 16V 163cv 5p Aut.
41,Mitsubishi,022070-1,L200 2.5 4x2 CD Turbo Diesel
41,Mitsubishi,022008-6,L200 2.5 4x2 Turbo Diesel
41,Mitsubishi,022009-4,L200 2.5 4x4 CD Turbo Diesel
41,Mitsubishi,022069-8,L200 Evolution 3.2 4x4 TB Int. Diesel
41,Mitsubishi,022028-0,L200 GL 2.5 4X4 CD Diesel
41,Mitsubishi,022029-9,L200 GLS 2.5 4X4 CD Diesel
41,Mitsubishi,022080-9,L200 GLS Sport 2.5 4x4 121cv CD DTI Dies
41,Mitsubishi,022071-0,L200 HPE 2.5 8v 95/118cv TB-IC Diesel
41,Mitsubishi,022060-4,L200 L 2.5 4X4 CD Turbo Diesel
41,Mitsubishi,022092-2,L200 OUTDOOR GLS 2.5 4X4 CD TDI Diesel
41,Mitsubishi,022094-9,L200 OUTDOOR HPE 2.5 4x4 CD T.Diesel Aut
41,Mitsubishi,022093-0,L200 OUTDOOR HPE 2.5 4x4 CD T.Diesel Mec
41,Mitsubishi,022076-0,L200 RI/ RII/ RIII CD 2.5 TB Int. Diesel
41,Mitsubishi,022081-7,L200 Savana 2.5 4x4 121cv CD DTI  Dies.
41,Mitsubishi,022043-4,L200 Sport 2.5 4x4 CD Turbo Diesel
41,Mitsubishi,022078-7,L200 Sport HPE 2.5 4x4 CD DTI Dies. Aut.
41,Mitsubishi,022079-5,L200 Sport HPE 2.5 4x4 CD DTI Dies. Mec.
41,Mitsubishi,022084-1,L200 Sport RS 2.5 CD DTI (passeio) Dies.
41,Mitsubishi,022126-0,L200 Triton GLS 3.2 CD TB Int.Diesel Mec
41,Mitsubishi,022125-2,L200 Triton GLX 3.2 CD TB Int.Diesel Mec
41,Mitsubishi,022130-9,L200 Triton HLS 2.4 Flex 16V CD Mec.
41,Mitsubishi,022103-1,L200 Triton HPE 3.2 CD TB Int.Diesel Aut
41,Mitsubishi,022104-0,L200 Triton HPE 3.2 CD TB Int.Diesel Mec
41,Mitsubishi,022102-3,L200 Triton HPE 3.5 CD V6 24V Flex Aut.
41,Mitsubishi,022128-7,L200 Triton Savana 3.2 CD TBI Dies. Mec.
41,Mitsubishi,022117-1,L200 Triton XB 3.2 CD TB Int.Diesel Mec.
41,Mitsubishi,022027-2,L300 Base/DX/Canter 2.5 Diesel
41,Mitsubishi,022010-8,L300 Top/Luxo 2.5 Diesel
41,Mitsubishi,022123-6,Lancer 2.0 16V 160cv Aut.
41,Mitsubishi,022124-4,Lancer 2.0 16V 160cv Mec.
41,Mitsubishi,022036-1,Lancer Evol. 2.0 Turbo
41,Mitsubishi,022063-9,Lancer Evol. VI 2.0 Turbo 4p
41,Mitsubishi,022095-7,Lancer Evolut. IX MR 2.0 290cv TB-IC
41,Mitsubishi,022072-8,Lancer Evolut. VII/ VIII/ IX 2.0 280cv T
41,Mitsubishi,022112-0,Lancer Evolution X 2.0 16V 295cv TB Int.
41,Mitsubishi,022011-6,Lancer GLX
41,Mitsubishi,022120-1,Lancer GT 2.0 16V 160cv Aut.
41,Mitsubishi,022129-5,Lancer GT 2.0 16V 4X4 160cv Aut.
41,Mitsubishi,022012-4,Lancer GTi Mec
41,Mitsubishi,022037-0,Lancer LS 1.8
41,Mitsubishi,022119-8,LANCER SPORT RALLIART 2.0 16V TB Int. 5p
41,Mitsubishi,022034-5,Mirage ES
41,Mitsubishi,022035-3,Mirage GS 16V/ GLSi1.6
41,Mitsubishi,022033-7,Mirage LS
41,Mitsubishi,022046-9,Montero 2.8 Diesel
41,Mitsubishi,022116-3,OUTLANDER 2.0 16V 160cv Aut.
41,Mitsubishi,022108-2,OUTLANDER 2.4 16V 170cv Aut.
41,Mitsubishi,022101-5,OUTLANDER 3.0/ GT 3.0 V6 Aut.
41,Mitsubishi,022110-4,Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Aut.
41,Mitsubishi,022111-2,Pajero DAKAR 3.2 4x4 T.I. Dies. 5p Mec.
41,Mitsubishi,022127-9,Pajero DAKAR HPE 3.2 4x4 T.I Dies 5p Aut
41,Mitsubishi,022118-0,Pajero DAKAR/HPE 3.5 4x4 Flex 5p Aut.
41,Mitsubishi,022048-5,Pajero Evolution 4x4 3.5 V6
41,Mitsubishi,022106-6,Pajero Full GLS/GLS/PKHPE 3.2 Dies.TI 5p
41,Mitsubishi,022054-0,Pajero GLS 2.8 Diesel Turbo Aut.
41,Mitsubishi,022014-0,Pajero GLS 2.8 Diesel Turbo Mec.
41,Mitsubishi,022061-2,Pajero GLS 3.0 V6 2p Aut.
41,Mitsubishi,022038-8,Pajero GLS 3.0 V6 2p Mec.
41,Mitsubishi,022055-8,Pajero GLS 3.0 V6 4p Aut.
41,Mitsubishi,022047-7,Pajero GLS 3.0 V6 4p Mec.
41,Mitsubishi,022022-1,Pajero GLS 3.5 V6 2p Aut
41,Mitsubishi,022021-3,Pajero GLS 3.5 V6 2p Mec.
41,Mitsubishi,022020-5,Pajero GLS 3.5 V6 4p Aut.
41,Mitsubishi,022062-0,Pajero GLS 3.5 V6 4p Mec.
41,Mitsubishi,022039-6,Pajero GLS 3.5 V6 Top 2p Aut
41,Mitsubishi,022040-0,Pajero GLS 3.5 V6 Top 4p Aut
41,Mitsubishi,022098-1,Pajero GLS Full 3.8 V6 250cv 5p Aut.
41,Mitsubishi,022082-5,Pajero GLS HPE/HPE Full 3.8 233cv 3p Aut
41,Mitsubishi,022083-3,Pajero GLS HPE/HPE Full 3.8 233cv 5p Aut
41,Mitsubishi,022016-7,Pajero GLX 2.8 Diesel 4p Mec
41,Mitsubishi,022015-9,Pajero GLX 3.0 V6 4p Mec
41,Mitsubishi,022049-3,Pajero GLZ 2.8 4x4 Turbo Diesel
41,Mitsubishi,022050-7,Pajero GLZ 3.0 4x4 V6
41,Mitsubishi,022107-4,Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut
41,Mitsubishi,022088-4,Pajero HPE Full 3.2 4x4 T.I.Dies.3p Aut.
41,Mitsubishi,022099-0,Pajero HPE Full 3.8 V6 250cv 3p Aut.
41,Mitsubishi,022100-7,Pajero HPE Full 3.8 V6 250cv 5p Aut.
41,Mitsubishi,022024-8,Pajero iO Aut
41,Mitsubishi,022023-0,Pajero iO Mec
41,Mitsubishi,022065-5,Pajero iO SE 1.8 16V Aut.
41,Mitsubishi,022067-1,Pajero iO SE 1.8 16V Mec.
41,Mitsubishi,022058-2,Pajero Sport 2.8 4x4 Diesel Aut.
41,Mitsubishi,022057-4,Pajero Sport 2.8 4x4 Diesel Mec.
41,Mitsubishi,022018-3,Pajero Sport 3.0 4x2 V6 Mec./Aut.
41,Mitsubishi,022019-1,Pajero Sport 3.0 4x4 V6 Mec./Aut.
41,Mitsubishi,022109-0,Pajero Sport 3.5 V6 Flex 4x4 Aut.
41,Mitsubishi,022090-6,Pajero Sport HPE 2.5 4x4 Diesel Aut.
41,Mitsubishi,022091-4,Pajero Sport HPE 2.5 4x4 Diesel Mec.
41,Mitsubishi,022089-2,Pajero Sport HPE 3.5 4x4 200cv Aut.
41,Mitsubishi,022073-6,Pajero Sport SE 3.0 4x2 V6 177cv Aut.
41,Mitsubishi,022066-3,Pajero Sport SE/ HPE 2.8 4x4 Diesel Aut.
41,Mitsubishi,022064-7,Pajero Sport SE/ HPE 3.0 4x4 177cv Aut.
41,Mitsubishi,022087-6,Pajero TR4 2.0 Blind. 16V 131cv 4x4 Aut.
41,Mitsubishi,022086-8,Pajero TR4 2.0 Blind. 16V 131cv 4x4 Mec.
41,Mitsubishi,022122-8,Pajero TR4 2.0 Flex 16V 4X2 Aut.
41,Mitsubishi,022121-0,Pajero TR4 2.0 Flex 16V 4X2 Mec.
41,Mitsubishi,022075-2,Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Aut.
41,Mitsubishi,022074-4,Pajero TR4 2.0/ 2.0 Flex 16V 4x4 Mec.
41,Mitsubishi,022105-8,Pajero TR4 GLS 2.0 Flex 16V 4x4 Mec.
41,Mitsubishi,022052-3,Space Wagon GLS 2.0
41,Mitsubishi,022053-1,Space Wagon GLS 2.4
41,Mitsubishi,022051-5,Space Wagon GLXi 2.4 ( Nova Série )
41,Mitsubishi,022017-5,Space Wagon/ Glxi 2.4
42,Miura,049001-6,Picape BG-Truck CD Turbo Diesel
43,Nissan,023051-0,350Z 3.5 V6 280cv/ 312cv 2p
43,Nissan,023020-0,Altima GXE 2.4 16V
43,Nissan,023021-9,Altima SE 2.4 16V
43,Nissan,023124-0,ALTIMA SL 2.5 16V 4p Aut.
43,Nissan,023022-7,AX 6.5D Turbo Diesel
43,Nissan,023024-3,D-21 Pick-Up CD 4x2/4x4 2.7 Diesel
43,Nissan,023023-5,D-21 Pick-Up CS 4x2/4x4 2.7 Diesel
43,Nissan,023012-0,Frontier AX 3.2 CD Diesel
43,Nissan,023041-3,Frontier AX CD 4x4 2.5 TB Interc. Diesel
43,Nissan,023011-1,Frontier DX 3.2 CD Diesel
43,Nissan,023102-9,Frontier LE ATTACK CD 4x4 2.5 TB Die.Aut
43,Nissan,023059-6,Frontier LE CD 4x4 2.5 TB dies.(Import.)
